start_year,end_year,window_length,follow_up_years,age_group,coef,hr,conf_low,conf_high,p_value,n,n_events,converged,model_label,strat_var,stratum
1989,1998,10,10,80-89,-0.20657020273214952,0.8133691587154123,0.7941455672684385,0.8330580886133595,2.834810981909687e-64,8030,6436,TRUE,Male,sex,Male
1990,1999,10,10,18-29,-0.414288146665155,0.6608105134844644,0.6194213383182873,0.7049652760060713,3.794522999795647e-36,77660,1229,TRUE,Male,sex,Male
1990,1999,10,10,30-39,-0.5406735601644223,0.5823558685272029,0.5557019241743872,0.610288255006377,2.807217256420854e-113,77972,1906,TRUE,Male,sex,Male
1990,1999,10,10,40-49,-0.5618626802132636,0.570146074340053,0.5520795310098748,0.5888038368145168,2.4856080494497222e-256,66992,3416,TRUE,Male,sex,Male
1990,1999,10,10,50-59,-0.5151465304423609,0.5974130490060025,0.5824216567600109,0.6127903160539775,0,45378,5280,TRUE,Male,sex,Male
1990,1999,10,10,60-69,-0.45088622803730855,0.6370633179990937,0.6248521550495103,0.6495131173995179,0,35377,9454,TRUE,Male,sex,Male
1990,1999,10,10,70-79,-0.3565120644271656,0.7001140249440082,0.6875754033464547,0.7128813007819571,0,23737,12135,TRUE,Male,sex,Male
1990,1999,10,10,80-89,-0.20967877664480375,0.8108446663856674,0.7913442102644023,0.8308256564945513,6.119549479369388e-64,8001,6399,TRUE,Male,sex,Male
1991,2000,10,10,18-29,-0.44379126746459674,0.6415993295060455,0.6014737517554535,0.6844017688571973,2.3947723649205543e-41,74812,1180,TRUE,Male,sex,Male
1991,2000,10,10,30-39,-0.5546866702908345,0.5742521632739377,0.5473638368268232,0.602461333464252,8.73930765136314e-114,75128,1819,TRUE,Male,sex,Male
1991,2000,10,10,40-49,-0.5741364435357932,0.563191006107148,0.5451011599358181,0.5818811858652583,2.434108486406862e-260,66277,3374,TRUE,Male,sex,Male
1991,2000,10,10,50-59,-0.5242571175586512,0.5919949837326248,0.5769168330819013,0.60746721306854,0,45063,5141,TRUE,Male,sex,Male
1991,2000,10,10,60-69,-0.4513945161745722,0.6367395885527573,0.6240122535038963,0.6497265099423294,0,33866,8872,TRUE,Male,sex,Male
1991,2000,10,10,70-79,-0.3656827500289498,0.6937228498567306,0.6810705251798321,0.7066102182094472,0,23103,11733,TRUE,Male,sex,Male
1991,2000,10,10,80-89,-0.20336346654148427,0.8159816055081912,0.7961415934567776,0.8363160347354381,5.657082481044582e-59,7883,6286,TRUE,Male,sex,Male
1992,2001,10,10,18-29,-0.46699181025517345,0.6268852244213774,0.5862542861701762,0.6703321303884954,1.7842600423855012e-42,72258,1118,TRUE,Male,sex,Male
1992,2001,10,10,30-39,-0.5514553412031915,0.576110762248019,0.5482111656924643,0.6054302267972865,4.1208285797219105e-105,72218,1730,TRUE,Male,sex,Male
1992,2001,10,10,40-49,-0.5822650766986509,0.5586315890374203,0.5404856647349899,0.5773867331402519,1.0351379757022024e-261,65427,3287,TRUE,Male,sex,Male
1992,2001,10,10,50-59,-0.537192294293288,0.5843867370828136,0.5692131283183937,0.5999648312525788,0,44757,4997,TRUE,Male,sex,Male
1992,2001,10,10,60-69,-0.45986622558206064,0.6313681007580084,0.6182376456641581,0.6447774273378977,0,32333,8268,TRUE,Male,sex,Male
1992,2001,10,10,70-79,-0.3748740592144266,0.6873758419934637,0.6744558990477073,0.7005432806256799,0,22237,11192,TRUE,Male,sex,Male
1992,2001,10,10,80-89,-0.19776589319267285,0.8205619297873249,0.8003401347636588,0.8412946588204417,2.0415027730131248e-54,7878,6273,TRUE,Male,sex,Male
1993,2002,10,10,18-29,-0.47342783818211476,0.6228635293632326,0.5811380450756859,0.667584887099064,7.696372775578537e-41,68228,1043,TRUE,Male,sex,Male
1993,2002,10,10,30-39,-0.5565519701640615,0.5731820091760201,0.5444801778538562,0.6033968342760165,4.646769924337898e-100,68097,1647,TRUE,Male,sex,Male
1993,2002,10,10,40-49,-0.5724584818680248,0.5641368123183974,0.5454119137473307,0.58350456781587,2.944959939031806e-242,63351,3168,TRUE,Male,sex,Male
1993,2002,10,10,50-59,-0.5426337058327201,0.5812154842189118,0.5656455622320505,0.5972139828390279,0,43846,4770,TRUE,Male,sex,Male
1993,2002,10,10,60-69,-0.46624582730740083,0.6273530445802422,0.613736768615488,0.6412714092915556,0,30642,7581,TRUE,Male,sex,Male
1993,2002,10,10,70-79,-0.37730879846124443,0.6857042967677668,0.6724969484985377,0.6991710276984252,2.3784472e-316,21220,10558,TRUE,Male,sex,Male
1993,2002,10,10,80-89,-0.20551893752527592,0.8142246750207867,0.7940193801438331,0.8349441310772704,7.8867339275332e-58,7758,6148,TRUE,Male,sex,Male
1994,2003,10,10,18-29,-0.4416882064863993,0.6429500718684984,0.5969970742225951,0.6924402359157518,1.7283841450532375e-31,65794,992,TRUE,Male,sex,Male
1994,2003,10,10,30-39,-0.5334086946615528,0.5866020107375713,0.55605324264451,0.618829084360451,4.31338556197387e-85,65124,1584,TRUE,Male,sex,Male
1994,2003,10,10,40-49,-0.5712746103430577,0.56480507331622,0.545693915777726,0.5845855370937997,4.3503803415026174e-232,61945,3052,TRUE,Male,sex,Male
1994,2003,10,10,50-59,-0.5432603618180377,0.5808513761541311,0.5649291292063909,0.5972223837246788,4.42e-321,43510,4633,TRUE,Male,sex,Male
1994,2003,10,10,60-69,-0.47436308994713505,0.6222812674712018,0.6082053040500506,0.6366829971178599,0,29539,7112,TRUE,Male,sex,Male
1994,2003,10,10,70-79,-0.38037570690860445,0.6836045260158043,0.6700966519345177,0.6973846931486517,2.0795754722631118e-305,20482,10091,TRUE,Male,sex,Male
1994,2003,10,10,80-89,-0.20454671798121027,0.8150166650948336,0.794394799396872,0.8361738582460811,3.695953771225986e-55,7722,6085,TRUE,Male,sex,Male
1995,2004,10,10,18-29,-0.45187874497891206,0.6364313355416332,0.5892272262070444,0.6874170554993688,1.438721432352096e-30,63678,961,TRUE,Male,sex,Male
1995,2004,10,10,30-39,-0.5359486984868309,0.5851139300517434,0.5537807947240758,0.6182199065086363,3.310678236988283e-81,61822,1515,TRUE,Male,sex,Male
1995,2004,10,10,40-49,-0.572839011515417,0.5639221823752432,0.5443192314806836,0.5842311081124132,5.359504956037026e-221,60441,2942,TRUE,Male,sex,Male
1995,2004,10,10,50-59,-0.556264301154908,0.5733469195953357,0.5574429189971872,0.5897046657276115,0,43200,4497,TRUE,Male,sex,Male
1995,2004,10,10,60-69,-0.4856038753128375,0.6153255046661122,0.600949780376462,0.630045120335043,0,28468,6696,TRUE,Male,sex,Male
1995,2004,10,10,70-79,-0.38440387260990255,0.6808563923956119,0.6670260510481006,0.6949734966686314,4.675221108744308e-295,19559,9464,TRUE,Male,sex,Male
1995,2004,10,10,80-89,-0.20558849839543608,0.8141680388137411,0.79331966773802165,0.8355643032471913,2.0597380541428817e-54,7726,6064,TRUE,Male,sex,Male
1996,2005,10,10,18-29,-0.4233751137152577,0.6548329502143468,0.6056295402034044,0.708033813116857,2.3232845818486906e-26,62522,928,TRUE,Male,sex,Male
1996,2005,10,10,30-39,-0.5289352872784283,0.5892319986211642,0.5564356752595725,0.623961337556454,3.0524030132633524e-73,59756,1437,TRUE,Male,sex,Male
1996,2005,10,10,40-49,-0.5916902910617916,0.5533911017136054,0.5333311344052575,0.5742055764235524,1.533715474987142e-216,59695,2809,TRUE,Male,sex,Male
1996,2005,10,10,50-59,-0.5574325044056989,0.5726775249306719,0.5567469679946649,0.58906391307705,0,44010,4525,TRUE,Male,sex,Male
1996,2005,10,10,60-69,-0.4908632951791852,0.6120977449946561,0.5974205209249094,0.6271355541110297,0,28219,6450,TRUE,Male,sex,Male
1996,2005,10,10,70-79,-0.38339551767866337,0.6815432835531914,0.667332885536863,0.6960562822897286,1.494662494208235e-278,19205,9124,TRUE,Male,sex,Male
1996,2005,10,10,80-89,-0.19924538084643345,0.8193488161576579,0.7983342099441281,0.8409165912931865,4.6819854782116994e-51,7896,6139,TRUE,Male,sex,Male
1997,2006,10,10,18-29,-0.39937061739087876,0.6707420666074327,0.6200230741124795,0.7256099630821055,2.394978779419468e-23,63281,927,TRUE,Male,sex,Male
1997,2006,10,10,30-39,-0.5286357360433107,0.589408530232933,0.5556403179983906,0.6252289552399841,4.847070720062752e-69,59590,1414,TRUE,Male,sex,Male
1997,2006,10,10,40-49,-0.5957740545447735,0.5511357915516012,0.5309541803869836,0.5720845073822052,4.5362384179087736e-215,60244,2817,TRUE,Male,sex,Male
1997,2006,10,10,50-59,-0.5572788469162984,0.5727655278823721,0.5568023345846764,0.5891863764814766,0,45431,4576,TRUE,Male,sex,Male
1997,2006,10,10,60-69,-0.49906787642484673,0.6070962848148973,0.5923870211056462,0.6221707868415991,0,28806,6472,TRUE,Male,sex,Male
1997,2006,10,10,70-79,-0.37869004513151994,0.6847578237978585,0.6702867351329617,0.699541334589244,1.452988991321496e-264,19362,9046,TRUE,Male,sex,Male
1997,2006,10,10,80-89,-0.20355900793524218,0.8158220629268671,0.7946959564277182,0.8375097834271992,3.2014845564449643e-52,8154,6294,TRUE,Male,sex,Male
1998,2007,10,10,18-29,-0.4133695471567024,0.6614178125869555,0.6092590120050988,0.7180419397779082,6.007352022795287e-23,61627,899,TRUE,Male,sex,Male
1998,2007,10,10,30-39,-0.5286353210118755,0.589408774856052,0.5542558474714575,0.6267912291086878,1.0666821896744487e-63,56895,1344,TRUE,Male,sex,Male
1998,2007,10,10,40-49,-0.5903136699046675,0.5541534362148994,0.5331624565117344,0.5759708455053641,3.0751754946887616e-197,58333,2697,TRUE,Male,sex,Male
1998,2007,10,10,50-59,-0.5652262711267931,0.5682315578152404,0.552062075955194,0.5848746316045459,3.46e-322,45102,4455,TRUE,Male,sex,Male
1998,2007,10,10,60-69,-0.507659561478028,0.6019026477340597,0.5868482988519795,0.6173431840187561,0,28372,6224,TRUE,Male,sex,Male
1998,2007,10,10,70-79,-0.38454505112495413,0.6807602768860522,0.6658329908828422,0.6960222171801622,2.7262201424874276e-253,18630,8518,TRUE,Male,sex,Male
1998,2007,10,10,80-89,-0.20365711842993353,0.8157420261469814,0.7934705360809823,0.8386386424743913,3.894279786685652e-47,8037,6140,TRUE,Male,sex,Male
1999,2008,10,10,18-29,-0.41054006199375576,0.6632919346240783,0.6062328937965386,0.7257214101038352,3.707492638801885e-19,60600,852,TRUE,Male,sex,Male
1999,2008,10,10,30-39,-0.525920472625618,0.5910111043740182,0.5549869725373083,0.6293735578989932,2.24540167736959e-60,54804,1292,TRUE,Male,sex,Male
1999,2008,10,10,40-49,-0.5904308974655508,0.5540884779667398,0.5325581172967258,0.5764892721453705,1.9992121232585104e-187,56855,2567,TRUE,Male,sex,Male
1999,2008,10,10,50-59,-0.5615558942704089,0.5703210139741726,0.5537389975073931,0.587399587973187,1.5249139398273738e-304,44947,4372,TRUE,Male,sex,Male
1999,2008,10,10,60-69,-0.49892049849947245,0.607185763999322,0.5915511408957016,0.6232336082476472,1.5974288551635681e-307,28168,6034,TRUE,Male,sex,Male
1999,2008,10,10,70-79,-0.38200395979156854,0.6824923506725836,0.6670514782840041,0.6982906475596946,8.761664416525667e-235,18008,8083,TRUE,Male,sex,Male
1999,2008,10,10,80-89,-0.19475201171684378,0.8230387367137032,0.8003598405778137,0.8463602592082206,1.7414299541068784e-42,7911,6019,TRUE,Male,sex,Male
2000,2009,10,10,18-29,-0.3604141653082865,0.6973874325693223,0.6371691566288814,0.7632968828541472,5.187312495321458e-15,60781,860,TRUE,Male,sex,Male
2000,2009,10,10,30-39,-0.5201283197469941,0.5944442641383617,0.5560375285646979,0.635503837446257,1.3492721076122424e-52,53834,1217,TRUE,Male,sex,Male
2000,2009,10,10,40-49,-0.5805573888543957,0.5595863724153927,0.5367983019614895,0.5833418381705002,6.448238622603335e-165,56407,2478,TRUE,Male,sex,Male
2000,2009,10,10,50-59,-0.5631621748142115,0.5694056537851481,0.552737075752255,0.5865768966578486,4.241988986738956e-302,45674,4375,TRUE,Male,sex,Male
2000,2009,10,10,60-69,-0.5081115034179574,0.6016306841442994,0.5859541686392926,0.6177266064076016,2.3712263290444e-311,28859,6009,TRUE,Male,sex,Male
2000,2009,10,10,70-79,-0.37743539772787227,0.6856174926014602,0.6696536277788816,0.7019619198065931,2.0273806376401722e-216,17796,7844,TRUE,Male,sex,Male
2000,2009,10,10,80-89,-0.1915331928016234,0.8256922176136384,0.8032465971669677,0.8487650500261149,3.005780561801703e-42,8093,6123,TRUE,Male,sex,Male
2001,2010,10,10,18-29,-0.35286228976909195,0.7026739521069528,0.6397343027439574,0.7718058588570315,1.7067982653602882e-13,60805,818,TRUE,Male,sex,Male
2001,2010,10,10,30-39,-0.5141580911221896,0.598003847490148,0.5588704455310639,0.6398774608186775,3.8416387731993485e-50,52859,1175,TRUE,Male,sex,Male
2001,2010,10,10,40-49,-0.5843240955114071,0.5574825394495068,0.5342665726879697,0.5817073305325078,1.1446478462567996e-159,55779,2360,TRUE,Male,sex,Male
2001,2010,10,10,50-59,-0.5692372184310541,0.5659569756442374,0.5493536046943229,0.5830621580404494,2.882913549781168e-307,46316,4331,TRUE,Male,sex,Male
2001,2010,10,10,60-69,-0.5169373929597418,0.5963441218056594,0.5808099959940265,0.6122937175065779,2.2e-322,29582,5965,TRUE,Male,sex,Male
2001,2010,10,10,70-79,-0.37833899232474055,0.6849982521529222,0.6687337727882215,0.7016583049128498,4.345954799720763e-209,17622,7544,TRUE,Male,sex,Male
2001,2010,10,10,80-89,-0.19122194871946413,0.8259492494277961,0.8036376127562539,0.8488803308877121,1.2319552895414539e-42,8264,6166,TRUE,Male,sex,Male
2002,2011,10,10,18-29,-0.32358797424010677,0.7235483015103551,0.6591464870269863,0.7942424861881818,1.0219694576701942e-11,61662,827,TRUE,Male,sex,Male
2002,2011,10,10,30-39,-0.5087552701844973,0.6012434989459702,0.5609828163256857,0.6443936151066043,6.267007160634523e-47,52670,1124,TRUE,Male,sex,Male
2002,2011,10,10,40-49,-0.5978069907188718,0.5500165057678799,0.5263253473486562,0.5747740596971661,4.96807776333915e-156,55816,2278,TRUE,Male,sex,Male
2002,2011,10,10,50-59,-0.5750028991821899,0.5627032374253866,0.5460416427942137,0.579873234189102,1.1214974024599788e-307,47478,4269,TRUE,Male,sex,Male
2002,2011,10,10,60-69,-0.5210160515463659,0.593916791224012,0.5782584435835642,0.6099991427913367,1.31387e-319,31026,5941,TRUE,Male,sex,Male
2002,2011,10,10,70-79,-0.375617321637196,0.6868651311793804,0.6703232022036704,0.7038152743021435,2.422860424238404e-200,17893,7333,TRUE,Male,sex,Male
