survey,term,covariate,covariate_label,level,reference,age_group,year,coefficient,se,ci_lower,ci_upper,n_unweighted
BRFSS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,18-29,2025,-0.307457,0.247715,-0.793249,0.178335,2104
BRFSS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,18-29,2025,-0.04163,0.087948,-0.214105,0.130845,2104
BRFSS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,18-29,2025,0.157887,0.094431,-0.027301,0.343075,2104
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,18-29,2025,0.496231,0.181977,0.139358,0.853105,2104
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,18-29,2025,0.701077,0.18423,0.339784,1.06237,2104
BRFSS,sexFemale,sex,Sex,Female,Male,30-39,1993,-0.002071,0.017215,-0.035813,0.031671,24256
BRFSS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,30-39,1993,-0.227191,0.029904,-0.285804,-0.168577,24256
BRFSS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,30-39,1993,-0.207017,0.100909,-0.404805,-0.009228,24256
BRFSS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,30-39,1993,-0.258137,0.068702,-0.392797,-0.123476,24256
BRFSS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,30-39,1993,-0.296099,0.038426,-0.371415,-0.220783,24256
BRFSS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,30-39,1993,-0.080707,0.103779,-0.284121,0.122706,24256
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,30-39,1993,0.486023,0.043261,0.40123,0.570817,24256
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,30-39,1993,0.847534,0.044138,0.76102,0.934048,24256
BRFSS,sexFemale,sex,Sex,Female,Male,30-39,1994,0.003906,0.017813,-0.031008,0.03882,24648
BRFSS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,30-39,1994,-0.190721,0.030085,-0.24969,-0.131751,24648
BRFSS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,30-39,1994,-0.12882,0.094081,-0.313225,0.055585,24648
BRFSS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,30-39,1994,-0.202386,0.068761,-0.337162,-0.067611,24648
BRFSS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,30-39,1994,-0.310168,0.037904,-0.384462,-0.235873,24648
BRFSS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,30-39,1994,-0.104599,0.086335,-0.27382,0.064623,24648
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,30-39,1994,0.410617,0.036598,0.338882,0.482352,24648
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,30-39,1994,0.749634,0.037925,0.675298,0.82397,24648
BRFSS,sexFemale,sex,Sex,Female,Male,30-39,1995,-0.044766,0.018832,-0.081677,-0.007854,26370
BRFSS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,30-39,1995,-0.188869,0.030043,-0.247754,-0.129983,26370
BRFSS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,30-39,1995,-0.080684,0.088889,-0.254912,0.093543,26370
BRFSS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,30-39,1995,-0.346663,0.060599,-0.46544,-0.227886,26370
BRFSS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,30-39,1995,-0.218643,0.039086,-0.295255,-0.142032,26370
BRFSS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,30-39,1995,-0.116857,0.111784,-0.33596,0.102247,26370
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,30-39,1995,0.392417,0.035898,0.322054,0.46278,26370
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,30-39,1995,0.761637,0.037942,0.687268,0.836006,26370
BRFSS,sexFemale,sex,Sex,Female,Male,30-39,1996,-0.012752,0.017003,-0.046078,0.020574,28049
BRFSS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,30-39,1996,-0.11127,0.027797,-0.165754,-0.056787,28049
BRFSS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,30-39,1996,-0.200797,0.117845,-0.431779,0.030184,28049
BRFSS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,30-39,1996,-0.204274,0.063777,-0.32928,-0.079267,28049
BRFSS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,30-39,1996,-0.235122,0.033348,-0.300484,-0.169759,28049
BRFSS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,30-39,1996,-0.053311,0.090289,-0.230282,0.123659,28049
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,30-39,1996,0.528604,0.036338,0.45738,0.599829,28049
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,30-39,1996,0.851639,0.03708,0.778961,0.924318,28049
BRFSS,sexFemale,sex,Sex,Female,Male,30-39,1997,-0.03476,0.016731,-0.067554,-0.001965,29709
BRFSS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,30-39,1997,-0.201902,0.029827,-0.260364,-0.143441,29709
BRFSS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,30-39,1997,-0.398435,0.103658,-0.60161,-0.195261,29709
BRFSS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,30-39,1997,-0.121416,0.058953,-0.236966,-0.005866,29709
BRFSS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,30-39,1997,-0.299612,0.03095,-0.360275,-0.238948,29709
BRFSS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,30-39,1997,-0.135182,0.105677,-0.342314,0.071949,29709
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,30-39,1997,0.550803,0.037625,0.477057,0.624549,29709
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,30-39,1997,0.89096,0.038713,0.81508100000000006,0.966839,29709
BRFSS,sexFemale,sex,Sex,Female,Male,30-39,1998,-0.024727,0.01699,-0.058028,0.008575,31914
BRFSS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,30-39,1998,-0.151501,0.029112,-0.208562,-0.094439,31914
BRFSS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,30-39,1998,-0.16371,0.100269,-0.360241,0.032821,31914
BRFSS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,30-39,1998,-0.19229,0.0625,-0.314792,-0.069787,31914
BRFSS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,30-39,1998,-0.219676,0.031157,-0.280744,-0.158607,31914
BRFSS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,30-39,1998,-0.133469,0.158033,-0.44322,0.176283,31914
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,30-39,1998,0.556634,0.039229,0.479744,0.633524,31914
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,30-39,1998,0.86871,0.040066,0.790179,0.947241,31914
BRFSS,sexFemale,sex,Sex,Female,Male,30-39,1999,-0.018092,0.016958,-0.051331,0.015146,33192
BRFSS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,30-39,1999,-0.199253,0.028386,-0.254891,-0.143615,33192
BRFSS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,30-39,1999,-0.27131,0.0983,-0.463981,-0.078639,33192
BRFSS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,30-39,1999,-0.178921,0.047591,-0.2722,-0.085642,33192
BRFSS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,30-39,1999,-0.296842,0.030397,-0.356422,-0.237262,33192
BRFSS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,30-39,1999,-0.173186,0.107995,-0.38486,0.038488,33192
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,30-39,1999,0.594964,0.038345,0.519807,0.670121,33192
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,30-39,1999,0.917315,0.038811,0.841244,0.993386,33192
BRFSS,sexFemale,sex,Sex,Female,Male,30-39,2000,-0.024077,0.016028,-0.055492,0.007337,37425
BRFSS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,30-39,2000,-0.113529,0.02488,-0.162295,-0.064764,37425
BRFSS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,30-39,2000,-0.18468,0.087358,-0.355904,-0.013455,37425
BRFSS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,30-39,2000,-0.079267,0.05076,-0.178758,0.020223,37425
BRFSS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,30-39,2000,-0.301756,0.029471,-0.359519,-0.243993,37425
BRFSS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,30-39,2000,-0.292814,0.098964,-0.486787,-0.098842,37425
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,30-39,2000,0.579907,0.035068,0.511173,0.648641,37425
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,30-39,2000,0.934951,0.035113,0.866128,1.003774,37425
BRFSS,sexFemale,sex,Sex,Female,Male,30-39,2001,-0.169264,0.054708,-0.276519,-0.062009,4538
BRFSS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,30-39,2001,-0.292506,0.272322,-0.82639,0.241378,4538
BRFSS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,30-39,2001,-0.771042,0.100924,-0.968903,-0.573181,4538
BRFSS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,30-39,2001,0.77135,0.119146,0.537767,1.004934,4538
BRFSS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,30-39,2001,-0.316582,0.099133,-0.510932,-0.122232,4538
BRFSS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,30-39,2001,0.228958,0.100924,0.031097,0.426819,4538
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,30-39,2001,0.721072,0.067815,0.588121,0.854023,4538
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,30-39,2001,1.08541,0.07603,0.936354,1.234465,4538
BRFSS,sexFemale,sex,Sex,Female,Male,30-39,2002,-0.033379,0.015624,-0.064003,-0.002756,45665
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,30-39,2002,0.636301,0.034372,0.568931,0.703671,45665
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,30-39,2002,1.009901,0.034396,0.942484,1.077318,45665
BRFSS,sexFemale,sex,Sex,Female,Male,30-39,2003,-0.005076,0.015612,-0.035676,0.025524,46313
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,30-39,2003,0.629931,0.034881,0.561563,0.698299,46313
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,30-39,2003,1.024112,0.034787,0.95593,1.092294,46313
BRFSS,sexFemale,sex,Sex,Female,Male,30-39,2004,-0.029842,0.015346,-0.059921,2.37e-4,50980
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,30-39,2004,0.609738,0.033175,0.544714,0.674761,50980
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,30-39,2004,1.008209,0.033238,0.943062,1.073355,50980
BRFSS,sexFemale,sex,Sex,Female,Male,30-39,2005,-0.017624,0.015099,-0.047218,0.01197,55651
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,30-39,2005,0.614445,0.03341,0.548961,0.679928,55651
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,30-39,2005,1.054086,0.032962,0.98948,1.118692,55651
BRFSS,sexFemale,sex,Sex,Female,Male,30-39,2006,-0.01557,0.016597,-0.048101,0.01696,51111
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,30-39,2006,0.61948,0.040483,0.540132,0.698827,51111
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,30-39,2006,1.039798,0.040314,0.960782,1.118813,51111
BRFSS,sexFemale,sex,Sex,Female,Male,30-39,2007,-0.024065,0.016747,-0.056888,0.008759,57190
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,30-39,2007,0.538938,0.03721,0.466007,0.611869,57190
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,30-39,2007,0.963665,0.037164,0.890823,1.036507,57190
BRFSS,sexFemale,sex,Sex,Female,Male,30-39,2008,-0.01491,0.015161000000000001,-0.044626,0.014806,51707
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,30-39,2008,0.50922,0.033003,0.444534,0.573905,51707
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,30-39,2008,0.947092,0.032508,0.883376,1.010808,51707
BRFSS,sexFemale,sex,Sex,Female,Male,30-39,2009,-0.021937,0.01589,-0.053081,0.009207,49880
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,30-39,2009,0.499269,0.034953,0.430761,0.567777,49880
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,30-39,2009,0.917303,0.034731,0.84923,0.985377,49880
BRFSS,sexFemale,sex,Sex,Female,Male,30-39,2010,-0.013674,0.015129,-0.043326,0.015979,47802
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,30-39,2010,0.517249,0.033576,0.451439,0.583058,47802
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,30-39,2010,0.973165,0.033067,0.908354,1.037977,47802
BRFSS,sexFemale,sex,Sex,Female,Male,30-39,2011,-0.04004,0.015334,-0.070096,-0.009985,56875
BRFSS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,30-39,2011,-0.087657,0.027816,-0.142177,-0.033137,56875
BRFSS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,30-39,2011,-0.188802,0.070957,-0.327879,-0.049725,56875
BRFSS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,30-39,2011,-0.01199,0.03964,-0.089684,0.065705,56875
BRFSS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,30-39,2011,-0.245835,0.023099,-0.291108,-0.200562,56875
BRFSS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,30-39,2011,-0.162261,0.047296,-0.254961,-0.069561,56875
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,30-39,2011,0.365723,0.028126,0.310595,0.420851,56875
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,30-39,2011,0.774891,0.028712,0.718614,0.831167,56875
BRFSS,sexFemale,sex,Sex,Female,Male,30-39,2012,-0.057611,0.015929,-0.088831,-0.02639,53580
BRFSS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,30-39,2012,-0.102085,0.027512000000000002,-0.156008,-0.048161,53580
BRFSS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,30-39,2012,-0.22026,0.062403,-0.342569,-0.09795,53580
BRFSS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,30-39,2012,-0.101355,0.038281,-0.176386,-0.026324,53580
BRFSS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,30-39,2012,-0.195689,0.024767,-0.244233,-0.147145,53580
BRFSS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,30-39,2012,-0.183093,0.051437,-0.28391,-0.082276,53580
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,30-39,2012,0.551375,0.031226,0.490172,0.612578,53580
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,30-39,2012,0.934752,0.031015,0.873961,0.995542,53580
BRFSS,sexFemale,sex,Sex,Female,Male,30-39,2013,-0.053357,0.015938,-0.084595,-0.022118,47353
BRFSS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,30-39,2013,-0.144925,0.025126,-0.194174,-0.095677,47353
BRFSS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,30-39,2013,-0.199202,0.064664,-0.325944,-0.072459,47353
BRFSS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,30-39,2013,-0.074181,0.038376,-0.149399,0.001036,47353
BRFSS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,30-39,2013,0.388127,0.414426,-0.424154,1.200408,47353
BRFSS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,30-39,2013,-0.113451,0.049973,-0.2114,-0.015503,47353
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,30-39,2013,0.458273,0.039186,0.381469,0.535078,47353
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,30-39,2013,0.850709,0.038927,0.774412,0.927006,47353
BRFSS,sexFemale,sex,Sex,Female,Male,30-39,2014,-0.052425,0.016981,-0.085709,-0.019142,42220
BRFSS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,30-39,2014,-0.103905,0.027351,-0.157514,-0.050296,42220
BRFSS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,30-39,2014,-0.172737,0.066139,-0.302371,-0.043103,42220
BRFSS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,30-39,2014,-0.083203,0.038783,-0.159218,-0.007188,42220
BRFSS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,30-39,2014,-0.142983,0.044902,-0.230992,-0.054973,42220
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,30-39,2014,0.453088,0.041196,0.372342,0.533833,42220
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,30-39,2014,0.847882,0.040785,0.767943,0.927821,42220
BRFSS,sexFemale,sex,Sex,Female,Male,30-39,2015,-0.053473,0.017004,-0.086802,-0.020144,37445
BRFSS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,30-39,2015,-0.064114,0.026833,-0.116707,-0.011521,37445
BRFSS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,30-39,2015,-0.068074,0.036425,-0.139469,0.00332,37445
BRFSS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,30-39,2015,-0.171223,0.066949,-0.302445,-0.04,37445
BRFSS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,30-39,2015,0.048685,0.110189,-0.167289,0.264659,37445
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,30-39,2015,0.29727,0.05038,0.198523,0.396017,37445
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,30-39,2015,0.678242,0.050199,0.579852,0.776633,37445
BRFSS,sexFemale,sex,Sex,Female,Male,30-39,2016,-0.044559,0.016525,-0.076948,-0.012169,42283
BRFSS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,30-39,2016,-0.123598,0.025717,-0.174003,-0.073193,42283
BRFSS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,30-39,2016,-0.00957,0.036403,-0.080921,0.06178,42283
BRFSS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,30-39,2016,-0.274866,0.054357,-0.381407,-0.168326,42283
BRFSS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,30-39,2016,-0.094631,0.094934,-0.280704,0.091443,42283
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,30-39,2016,0.481164,0.043789,0.395336,0.566992,42283
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,30-39,2016,0.824407,0.043739,0.738677,0.910137,42283
BRFSS,sexFemale,sex,Sex,Female,Male,30-39,2017,-0.053128,0.017604,-0.087631,-0.018625,43399
BRFSS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,30-39,2017,-0.070882,0.026504,-0.12283,-0.018933,43399
BRFSS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,30-39,2017,-0.200204,0.071811,-0.340955,-0.059453,43399
BRFSS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,30-39,2017,-0.134828,0.042388,-0.217909,-0.051748,43399
BRFSS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,30-39,2017,-0.070953,0.042717,-0.154679,0.012773,43399
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,30-39,2017,0.486346,0.045821,0.396537,0.576155,43399
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,30-39,2017,0.890765,0.045328,0.801922,0.979608,43399
BRFSS,sexFemale,sex,Sex,Female,Male,30-39,2018,-0.07064,0.016678,-0.103329,-0.037951,41901
BRFSS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,30-39,2018,-0.055819,0.025356,-0.105518,-0.006121,41901
BRFSS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,30-39,2018,-0.345685,0.073492,-0.48973,-0.20164,41901
BRFSS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,30-39,2018,-0.079624,0.03649,-0.151146,-0.008103,41901
BRFSS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,30-39,2018,-0.077907,0.037259,-0.150935,-0.004879,41901
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,30-39,2018,0.381755,0.041534,0.300348,0.463163,41901
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,30-39,2018,0.738965,0.040915,0.65877,0.819159,41901
BRFSS,sexFemale,sex,Sex,Female,Male,30-39,2019,-0.055693,0.017395,-0.089788,-0.021598,40054
BRFSS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,30-39,2019,-0.035813,0.029114,-0.092877,0.021251,40054
BRFSS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,30-39,2019,-0.220866,0.054538,-0.327762,-0.11397,40054
BRFSS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,30-39,2019,-0.079175,0.043994,-0.165404,0.007055,40054
BRFSS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,30-39,2019,-0.053307,0.042557,-0.13672,0.030107,40054
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,30-39,2019,0.350952,0.046751,0.259319,0.442585,40054
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,30-39,2019,0.723482,0.046412,0.632514,0.81445,40054
BRFSS,sexFemale,sex,Sex,Female,Male,30-39,2020,-0.097818,0.018114,-0.133322,-0.062315,42078
BRFSS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,30-39,2020,-0.14099,0.030108,-0.200003,-0.081977,42078
BRFSS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,30-39,2020,-0.213191,0.076362,-0.362863,-0.06352,42078
BRFSS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,30-39,2020,-0.016986,0.040539,-0.096442,0.062471,42078
BRFSS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,30-39,2020,-0.119546,0.03817,-0.19436,-0.044733,42078
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,30-39,2020,0.315056,0.048469,0.220055,0.410058,42078
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,30-39,2020,0.640081,0.048384,0.545247,0.734915,42078
BRFSS,sexFemale,sex,Sex,Female,Male,30-39,2021,-0.072887,0.018162,-0.108485,-0.03729,44375
BRFSS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,30-39,2021,-0.083325,0.027315,-0.136862,-0.029788,44375
BRFSS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,30-39,2021,-0.151861,0.059407,-0.2683,-0.035423,44375
BRFSS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,30-39,2021,-0.02903,0.046542,-0.120253,0.062193,44375
BRFSS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,30-39,2021,-0.122495,0.039707,-0.200321,-0.04467,44375
