survey,covariate,covariate_label,age_group,year,coefficient,se,ci_lower,ci_upper,n_unweighted,category
MEPS,lmtwork,Work Limitation,40-49,2011,-1.2519916336129002,0.06783872353268999,-1.3849927678283311,-1.1189904993974693,4059,Work Limitation
MEPS,lmtwork,Work Limitation,40-49,2012,-1.3162776389237487,0.07842217543202751,-1.4700236404134917,-1.1625316374340058,4501,Work Limitation
MEPS,lmtwork,Work Limitation,40-49,2013,-1.3176486923625403,0.0931851964104577,-1.5003421752453743,-1.1349552094797066,4108,Work Limitation
MEPS,lmtwork,Work Limitation,40-49,2014,-1.3627941372008552,0.0873325867187713,-1.5340199697339036,-1.1915683046678067,3631,Work Limitation
MEPS,lmtwork,Work Limitation,40-49,2015,-1.1435361693176365,0.07731855422967286,-1.295127113147302,-0.991945225487971,3719,Work Limitation
MEPS,lmtwork,Work Limitation,40-49,2016,-1.1911747989426729,0.0736365221495752,-1.3355462535059088,-1.046803344379437,3758,Work Limitation
MEPS,lmtwork,Work Limitation,40-49,2017,-1.3024324317051852,0.08159237994896795,-1.4624066650350305,-1.14245819837534,3453,Work Limitation
MEPS,lmtwork,Work Limitation,40-49,2018,-1.3572023582602604,0.10817409779253333,-1.5693042522602092,-1.1451004642603115,3038,Work Limitation
MEPS,lmtwork,Work Limitation,40-49,2019,-1.3894127027779106,0.10095038253410747,-1.5873595129698468,-1.1914658925859745,2734,Work Limitation
MEPS,lmtwork,Work Limitation,40-49,2020,-1.3622682435799172,0.1358855375857465,-1.6287568814698965,-1.095779605689938,2045,Work Limitation
MEPS,lmtwork,Work Limitation,40-49,2021,-1.2521916606397492,0.14896629039097659,-1.5443280406080462,-0.9600552806714522,2109,Work Limitation
MEPS,lmtwork,Work Limitation,40-49,2022,-1.2050901473135855,0.21430005890406403,-1.6254580796755622,-0.784722214951609,1466,Work Limitation
MEPS,lmtwork,Work Limitation,40-49,2023,-1.1569667958208683,0.12607845046802543,-1.404308086439311,-0.9096255052024257,1292,Work Limitation
MEPS,lmtwork,Work Limitation,50-59,2000,-1.476052548824936,0.07368458824363254,-1.6205435094646945,-1.3315615881851777,2437,Work Limitation
MEPS,lmtwork,Work Limitation,50-59,2001,-1.3962046921238742,0.06786579895869012,-1.5292668908344744,-1.263142493413274,3380,Work Limitation
MEPS,lmtwork,Work Limitation,50-59,2002,-1.4652634867499883,0.04897159953024854,-1.5612756579753084,-1.3692513155246682,3928,Work Limitation
MEPS,lmtwork,Work Limitation,50-59,2003,-1.4031999885132787,0.05606588639166624,-1.513127945176314,-1.2932720318502433,3260,Work Limitation
MEPS,lmtwork,Work Limitation,50-59,2004,-1.3201036375273218,0.05672265861021721,-1.4313174801422726,-1.2088897949123711,3412,Work Limitation
MEPS,lmtwork,Work Limitation,50-59,2005,-1.3429834285923978,0.053126162805359534,-1.4471443476173549,-1.2388225095674408,3548,Work Limitation
MEPS,lmtwork,Work Limitation,50-59,2006,-1.3270681673937723,0.05471202612079155,-1.4343366695331412,-1.2197996652544034,3722,Work Limitation
MEPS,lmtwork,Work Limitation,50-59,2007,-1.3046568933270304,0.05870927848139963,-1.4197661968443436,-1.1895475898097172,3381,Work Limitation
MEPS,lmtwork,Work Limitation,50-59,2008,-1.2949838750931333,0.06079011098708184,-1.4141709854297524,-1.175796764756514,3548,Work Limitation
MEPS,lmtwork,Work Limitation,50-59,2009,-1.22733598678985,0.05826221099404646,-1.3415615589192642,-1.1131104146604356,4100,Work Limitation
MEPS,lmtwork,Work Limitation,50-59,2010,-1.3195730822958638,0.05815859175809369,-1.4335991281631426,-1.205547036428585,3702,Work Limitation
MEPS,lmtwork,Work Limitation,50-59,2011,-1.3541577496686439,0.060786096584113776,-1.4733324974314017,-1.234983001905886,3988,Work Limitation
MEPS,lmtwork,Work Limitation,50-59,2012,-1.2271203974313536,0.05325938784305855,-1.3315354140238915,-1.1227053808388157,4431,Work Limitation
MEPS,lmtwork,Work Limitation,50-59,2013,-1.3015174127310671,0.05893112954850514,-1.4170550994418696,-1.1859797260202647,4021,Work Limitation
MEPS,lmtwork,Work Limitation,50-59,2014,-1.2632612934662253,0.06710174763409904,-1.3948203717709187,-1.131702215161532,3787,Work Limitation
MEPS,lmtwork,Work Limitation,50-59,2015,-1.2349288951584123,0.055713571266264465,-1.344159206172686,-1.1256985841441387,3923,Work Limitation
MEPS,lmtwork,Work Limitation,50-59,2016,-1.3804725231140573,0.07179588518235167,-1.5212345308792645,-1.2397105153488501,3817,Work Limitation
MEPS,lmtwork,Work Limitation,50-59,2017,-1.348450151552603,0.06693740324622363,-1.4796893968719063,-1.2172109062332999,3584,Work Limitation
MEPS,lmtwork,Work Limitation,50-59,2018,-1.3353860508671043,0.07841418246764185,-1.4891316546551123,-1.1816404470790962,3288,Work Limitation
MEPS,lmtwork,Work Limitation,50-59,2019,-1.4482640190747988,0.07489500000608847,-1.595114356945088,-1.3014136812045096,3023,Work Limitation
MEPS,lmtwork,Work Limitation,50-59,2020,-1.208825372160859,0.08094614266635942,-1.3675552486020242,-1.050095495719694,2454,Work Limitation
MEPS,lmtwork,Work Limitation,50-59,2021,-1.2560154071219987,0.07257349019110257,-1.3983260371543826,-1.1137047770896147,2491,Work Limitation
MEPS,lmtwork,Work Limitation,50-59,2022,-1.135488244479852,0.11894953833958086,-1.3687790161917772,-0.9021974727679266,1836,Work Limitation
MEPS,lmtwork,Work Limitation,50-59,2023,-1.2027654551894098,0.09120332725715653,-1.3816594894085377,-1.0238714209702822,1562,Work Limitation
MEPS,lmtwork,Work Limitation,60-69,2000,-1.2004566242394987,0.08805200087982083,-1.3731685222574037,-1.0277447262215937,1572,Work Limitation
MEPS,lmtwork,Work Limitation,60-69,2001,-1.237534596187763,0.07377511898075112,-1.3822110946046327,-1.0928580977708935,2193,Work Limitation
MEPS,lmtwork,Work Limitation,60-69,2002,-1.1710188175363723,0.05866716272461188,-1.2860595318503123,-1.0559781032224322,2525,Work Limitation
MEPS,lmtwork,Work Limitation,60-69,2003,-1.2297536677321184,0.07049356623593647,-1.3679974449944696,-1.091509890469767,2122,Work Limitation
MEPS,lmtwork,Work Limitation,60-69,2004,-1.2517320745596896,0.06522566643157038,-1.3796445804983186,-1.1238195686210606,2136,Work Limitation
MEPS,lmtwork,Work Limitation,60-69,2005,-1.1632027444830497,0.05703770618623442,-1.2750570116869822,-1.051348477279117,2171,Work Limitation
MEPS,lmtwork,Work Limitation,60-69,2006,-1.2098862578185414,0.05956588487216651,-1.326693561801966,-1.0930789538351169,2346,Work Limitation
MEPS,lmtwork,Work Limitation,60-69,2007,-1.2989770127809168,0.07317378117524105,-1.4424719400257262,-1.1554820855361074,2259,Work Limitation
MEPS,lmtwork,Work Limitation,60-69,2008,-1.2389454757408134,0.060607855518252776,-1.3577966949246971,-1.1200942565569294,2322,Work Limitation
MEPS,lmtwork,Work Limitation,60-69,2009,-1.1672930038878992,0.06482599264187745,-1.294406702948076,-1.0401793048277226,2697,Work Limitation
MEPS,lmtwork,Work Limitation,60-69,2010,-1.180740413226332,0.056448519983350307,-1.2914302874244517,-1.0700505390282122,2539,Work Limitation
MEPS,lmtwork,Work Limitation,60-69,2011,-1.1009026276588825,0.06086332674519266,-1.2202444217757729,-0.9815608335419922,2787,Work Limitation
MEPS,lmtwork,Work Limitation,60-69,2012,-1.19289438459772,0.05614625734362904,-1.3029810332025684,-1.0828077359928714,3174,Work Limitation
MEPS,lmtwork,Work Limitation,60-69,2013,-1.1291470545026954,0.06299247871059055,-1.2526596111193293,-1.0056344978860614,3018,Work Limitation
MEPS,lmtwork,Work Limitation,60-69,2014,-1.181941806024376,0.05803425445563614,-1.2957366854064176,-1.0681469266423342,2766,Work Limitation
MEPS,lmtwork,Work Limitation,60-69,2015,-1.1544431576876835,0.055483841707426644,-1.2632359036591434,-1.0456504117162235,2839,Work Limitation
MEPS,lmtwork,Work Limitation,60-69,2016,-1.2065713840970556,0.05911845698952034,-1.3224879493040467,-1.0906548188900644,3018,Work Limitation
MEPS,lmtwork,Work Limitation,60-69,2017,-1.2183461386751933,0.07301739704676785,-1.3615127224752122,-1.0751795548751744,3146,Work Limitation
MEPS,lmtwork,Work Limitation,60-69,2018,-1.2239467816815965,0.06265815145103076,-1.3467999886315707,-1.1010935747316224,3271,Work Limitation
MEPS,lmtwork,Work Limitation,60-69,2019,-1.145371836963383,0.07066148711196552,-1.2839188736783944,-1.0068248002483715,3162,Work Limitation
MEPS,lmtwork,Work Limitation,60-69,2020,-1.1301231347450722,0.08340961694257194,-1.2936706322471703,-0.9665756372429744,2928,Work Limitation
MEPS,lmtwork,Work Limitation,60-69,2021,-1.0945196451020724,0.07108497736678131,-1.2338980591593625,-0.9551412310447823,3102,Work Limitation
MEPS,lmtwork,Work Limitation,60-69,2022,-1.1816765890649885,0.12275587306335083,-1.4223972927713835,-0.9409558853585936,2359,Work Limitation
MEPS,lmtwork,Work Limitation,60-69,2023,-1.121450682873617,0.07208348877889571,-1.262815597977899,-0.9800857677693349,2042,Work Limitation
MEPS,lmtwork,Work Limitation,70-79,2000,-1.0615779900980555,0.08742630058768967,-1.23310111586152,-0.890054864334591,1218,Work Limitation
MEPS,lmtwork,Work Limitation,70-79,2001,-0.8803140844776357,0.0677715350628767,-1.0132429838551245,-0.7473851851001467,1625,Work Limitation
MEPS,lmtwork,Work Limitation,70-79,2002,-1.0158136898783536,0.061990517289845413,-1.1373934152853133,-0.8942339644713939,1829,Work Limitation
MEPS,lmtwork,Work Limitation,70-79,2003,-1.011172122635239,0.06155576394188291,-1.1319089657465236,-0.8904352795239545,1630,Work Limitation
MEPS,lmtwork,Work Limitation,70-79,2004,-0.9067807428627122,0.05660244384669681,-1.0178016802428422,-0.7957598054825823,1637,Work Limitation
MEPS,lmtwork,Work Limitation,70-79,2005,-1.0140349114171607,0.06332168355536404,-1.138241067245223,-0.8898287555890985,1537,Work Limitation
MEPS,lmtwork,Work Limitation,70-79,2006,-1.1066986191772212,0.06909752917115912,-1.2422333966377677,-0.9711638417166749,1548,Work Limitation
MEPS,lmtwork,Work Limitation,70-79,2007,-1.0808919402364485,0.07839802463698627,-1.2346847198976738,-0.9270991605752232,1376,Work Limitation
MEPS,lmtwork,Work Limitation,70-79,2008,-0.962232097244695,0.07056322775375705,-1.1006580497787748,-0.8238061447106152,1347,Work Limitation
MEPS,lmtwork,Work Limitation,70-79,2009,-0.9096725079463808,0.0784990632884713,-1.0636569130965625,-0.7556881027961991,1446,Work Limitation
MEPS,lmtwork,Work Limitation,70-79,2010,-1.0844682698479202,0.08681777031540135,-1.2547760558224166,-0.9141604838734237,1394,Work Limitation
MEPS,lmtwork,Work Limitation,70-79,2011,-0.9710293157110147,0.0972962580011075,-1.161876082845324,-0.7801825485767053,1546,Work Limitation
MEPS,lmtwork,Work Limitation,70-79,2012,-0.9265337263423784,0.07047996567564464,-1.0647759115621802,-0.7882915411225766,1611,Work Limitation
MEPS,lmtwork,Work Limitation,70-79,2013,-0.8596422631052998,0.08560332435329111,-1.0275612839480717,-0.6917232422625279,1458,Work Limitation
MEPS,lmtwork,Work Limitation,70-79,2014,-1.1084412407950879,0.07594747361405171,-1.2574188880770423,-0.9594635935131335,1464,Work Limitation
MEPS,lmtwork,Work Limitation,70-79,2015,-1.0339217126712845,0.07879857833193699,-1.1884808613377602,-0.8793625640048088,1604,Work Limitation
MEPS,lmtwork,Work Limitation,70-79,2016,-0.9356389891862485,0.06796895622703958,-1.0689479484843614,-0.8023300298881357,1751,Work Limitation
MEPS,lmtwork,Work Limitation,70-79,2017,-0.8957138745477051,0.09166847938259469,-1.0754920943955633,-0.7159356546998471,1957,Work Limitation
MEPS,lmtwork,Work Limitation,70-79,2018,-1.064010124036324,0.08265250537430703,-1.2260955971354077,-0.9019246509372403,2193,Work Limitation
MEPS,lmtwork,Work Limitation,70-79,2019,-0.9287548998131442,0.09956821203891383,-1.1240147277659767,-0.7334950718603117,2156,Work Limitation
MEPS,lmtwork,Work Limitation,70-79,2020,-0.9395827325824163,0.07624532002964872,-1.089104598206013,-0.7900608669588197,2162,Work Limitation
MEPS,lmtwork,Work Limitation,70-79,2021,-0.876863674344736,0.07333323857430603,-1.02066366145475,-0.7330636872347219,2507,Work Limitation
MEPS,lmtwork,Work Limitation,70-79,2022,-0.6684467351329463,0.09745022013049993,-0.859566074158647,-0.4773273961072456,1923,Work Limitation
