survey,outcome,outcome_label,age_group,year,coefficient,se,ci_lower,ci_upper,n_unweighted,category
MEPS,hospitalized,Hospitalized,18-29,2000,-0.025883806396913067,0.006575773006946111,-0.03877720629221808,-0.012990406501608055,3049,Hospitalized
MEPS,hospitalized,Hospitalized,18-29,2001,-0.016548455703826823,0.005203337808659288,-0.026749728678218898,-0.006347182729434754,4233,Hospitalized
MEPS,hospitalized,Hospitalized,18-29,2002,-0.027054294946715938,0.005185652222743604,-0.03722042988366142,-0.016888160009770455,5038,Hospitalized
MEPS,hospitalized,Hospitalized,18-29,2003,-0.015526392160612244,0.00480668177795579,-0.024949843763492977,-0.006102940557731517,4513,Hospitalized
MEPS,hospitalized,Hospitalized,18-29,2004,-0.022856446270497592,0.004862368689608951,-0.03238908175687105,-0.01332381078412413,4495,Hospitalized
MEPS,hospitalized,Hospitalized,18-29,2005,-0.014735459496231085,0.004994868733183174,-0.02452794952463532,-0.00494296946782685,4348,Hospitalized
MEPS,hospitalized,Hospitalized,18-29,2006,-0.020536722992812544,0.005025318727449218,-0.030389039471862236,-0.010684406513762852,4153,Hospitalized
MEPS,hospitalized,Hospitalized,18-29,2007,-0.036282215542215945,0.0059341952803872704,-0.047916678400788046,-0.024647752683643845,3856,Hospitalized
MEPS,hospitalized,Hospitalized,18-29,2008,-0.022371828710752852,0.005852531790130824,-0.033845635105186185,-0.01089802231631952,4548,Hospitalized
MEPS,hospitalized,Hospitalized,18-29,2009,-0.023273811488596436,0.0050885722069786725,-0.0332496373916468,-0.013297985585546077,5017,Hospitalized
MEPS,hospitalized,Hospitalized,18-29,2010,-0.017641957063611654,0.005314577025132659,-0.028061235721857647,-0.007222678405365668,4352,Hospitalized
MEPS,hospitalized,Hospitalized,18-29,2011,-0.021910908600274122,0.005312125239237012,-0.032325050977387575,-0.011496766223160669,4910,Hospitalized
MEPS,hospitalized,Hospitalized,18-29,2012,-0.02260297852175184,0.004878776760649821,-0.032167280974214736,-0.013038676069288947,5579,Hospitalized
MEPS,hospitalized,Hospitalized,18-29,2013,-0.021672876513425348,0.005174239609776237,-0.03181660339020622,-0.011529149636644476,5110,Hospitalized
MEPS,hospitalized,Hospitalized,18-29,2014,-0.01850360032406318,0.004761583916039086,-0.027838624760385747,-0.009168575887740615,4537,Hospitalized
MEPS,hospitalized,Hospitalized,18-29,2015,-0.016817463713252653,0.005449207029369167,-0.027500639344710996,-0.006134288081794311,4421,Hospitalized
MEPS,hospitalized,Hospitalized,18-29,2016,-0.013177153673918524,0.0044422869666487005,-0.02188635701800547,-0.004467950329831577,4251,Hospitalized
MEPS,hospitalized,Hospitalized,18-29,2017,-0.02420220983150675,0.004857718713924557,-0.033726254041226755,-0.014678165621786749,3732,Hospitalized
MEPS,hospitalized,Hospitalized,18-29,2018,-0.017725412453117376,0.005390750259891999,-0.028295120680541373,-0.0071557042256933795,3175,Hospitalized
MEPS,hospitalized,Hospitalized,18-29,2019,-0.02445354081532525,0.0063406453282128135,-0.036886499609359295,-0.012020582021291209,2727,Hospitalized
MEPS,hospitalized,Hospitalized,18-29,2020,-0.01359137655655187,0.00707895904227073,-0.02747565726707771,2.9290415397396213e-4,1721,Hospitalized
MEPS,hospitalized,Hospitalized,18-29,2021,-0.027495512625430003,0.007582019541565721,-0.04236555599678854,-0.01262546925407146,1885,Hospitalized
MEPS,hospitalized,Hospitalized,18-29,2022,-0.01353075104504664,0.008908574157510365,-0.031008689603411795,0.003947187513318528,1214,Hospitalized
MEPS,hospitalized,Hospitalized,18-29,2023,-0.02062831798621375,0.008442608242191292,-0.037194423941765566,-0.004062212030661934,1063,Hospitalized
MEPS,hospitalized,Hospitalized,30-39,2000,-0.019213835013676895,0.006465695252736669,-0.03189118397598163,-0.006536486051372156,3186,Hospitalized
MEPS,hospitalized,Hospitalized,30-39,2001,-0.030287812996540615,0.006423283188111908,-0.04288093794726503,-0.017694688045816198,4098,Hospitalized
MEPS,hospitalized,Hospitalized,30-39,2002,-0.021756646749623236,0.004605767428607832,-0.030786071401091783,-0.012727222098154689,4782,Hospitalized
MEPS,hospitalized,Hospitalized,30-39,2003,-0.015972916185125998,0.005540195677492447,-0.026834746281232974,-0.005111086089019027,4052,Hospitalized
MEPS,hospitalized,Hospitalized,30-39,2004,-0.02148178690553482,0.005625812075998742,-0.03251142567063302,-0.010452148140436626,4110,Hospitalized
MEPS,hospitalized,Hospitalized,30-39,2005,-0.027083011434100416,0.006367238251760289,-0.03956638844142129,-0.014599634426779539,3958,Hospitalized
MEPS,hospitalized,Hospitalized,30-39,2006,-0.009190945585115691,0.005403131037974926,-0.019784206912356057,0.001402315742124672,3865,Hospitalized
MEPS,hospitalized,Hospitalized,30-39,2007,-0.010386505072213278,0.005864188918401678,-0.021884075660959245,0.0011110655165326895,3506,Hospitalized
MEPS,hospitalized,Hospitalized,30-39,2008,-0.026564416186017424,0.006342166530515322,-0.03899875038063683,-0.01413008199139801,3845,Hospitalized
MEPS,hospitalized,Hospitalized,30-39,2009,-0.01459222742232838,0.005494238395974577,-0.025363730459989083,-0.0038207243846676703,4357,Hospitalized
MEPS,hospitalized,Hospitalized,30-39,2010,-0.016122795620141208,0.0062506028895274336,-0.02837761384703885,-0.0038679773932435713,3843,Hospitalized
MEPS,hospitalized,Hospitalized,30-39,2011,-0.03213297500326152,0.006033306100103946,-0.04396152361451322,-0.020304426392009807,4109,Hospitalized
MEPS,hospitalized,Hospitalized,30-39,2012,-0.014688443673799423,0.005576764578689432,-0.025621523525757195,-0.0037553638218416566,4691,Hospitalized
MEPS,hospitalized,Hospitalized,30-39,2013,-0.02027023557102594,0.0055485565339998275,-0.031148266344293178,-0.009392204797758708,4305,Hospitalized
MEPS,hospitalized,Hospitalized,30-39,2014,-0.021936120472366257,0.006340931908671733,-0.0343679049817328,-0.009504335962999712,3976,Hospitalized
MEPS,hospitalized,Hospitalized,30-39,2015,-0.016818882581809136,0.0049064576477726995,-0.026438283084463006,-0.0071994820791552675,3989,Hospitalized
MEPS,hospitalized,Hospitalized,30-39,2016,-0.01775294821189038,0.0055390786981947705,-0.028612727165418406,-0.00689316925836236,3886,Hospitalized
MEPS,hospitalized,Hospitalized,30-39,2017,-0.02049263976947789,0.005797336698020186,-0.03185911595660854,-0.009126163582347243,3525,Hospitalized
MEPS,hospitalized,Hospitalized,30-39,2018,-0.03621527173436684,0.007138022067732357,-0.05021076132413313,-0.022219782144600547,3245,Hospitalized
MEPS,hospitalized,Hospitalized,30-39,2019,-0.006077705443835563,0.005439072032138636,-0.016742715765290968,0.004587304877619835,2793,Hospitalized
MEPS,hospitalized,Hospitalized,30-39,2020,-0.019721571139788712,0.007294361632822801,-0.03402693184141349,-0.00541621043816393,1998,Hospitalized
MEPS,hospitalized,Hospitalized,30-39,2021,-0.015861954338087965,0.007047125222349878,-0.029682088623773004,-0.0020418200524029255,2087,Hospitalized
MEPS,hospitalized,Hospitalized,30-39,2022,-0.014577856366153412,0.010238593841073222,-0.034661347698906615,0.00550563496659979,1501,Hospitalized
MEPS,hospitalized,Hospitalized,30-39,2023,-0.014320532411241718,0.00893108830429942,-0.031840656205272336,0.0031995913827889064,1369,Hospitalized
MEPS,hospitalized,Hospitalized,40-49,2000,-0.04829651804377875,0.006842388760188108,-0.061712420049827965,-0.03488061603772953,3207,Hospitalized
MEPS,hospitalized,Hospitalized,40-49,2001,-0.042216728254996345,0.004702402269887541,-0.0514358295541877,-0.032997626955804986,4357,Hospitalized
MEPS,hospitalized,Hospitalized,40-49,2002,-0.043487852027981874,0.004950544364726807,-0.053193095705916904,-0.033782608350046844,4990,Hospitalized
MEPS,hospitalized,Hospitalized,40-49,2003,-0.043477086527954026,0.005374511922796786,-0.054013942784868055,-0.03294023027104,4244,Hospitalized
MEPS,hospitalized,Hospitalized,40-49,2004,-0.04225940090260888,0.005075549357724719,-0.05221017136853745,-0.03230863043668031,4189,Hospitalized
MEPS,hospitalized,Hospitalized,40-49,2005,-0.036196238655807574,0.004862983921728303,-0.045730319702271496,-0.02666215760934365,4112,Hospitalized
MEPS,hospitalized,Hospitalized,40-49,2006,-0.040457930549174924,0.005300769649745096,-0.05085030044485685,-0.030065560653493008,4123,Hospitalized
MEPS,hospitalized,Hospitalized,40-49,2007,-0.030505923230802624,0.004679513657185384,-0.039680619856707344,-0.021331226604897897,3681,Hospitalized
MEPS,hospitalized,Hospitalized,40-49,2008,-0.04056176947779498,0.005251005795258393,-0.05085671590763928,-0.030266823047950683,3940,Hospitalized
MEPS,hospitalized,Hospitalized,40-49,2009,-0.03547707571851378,0.004886920056132637,-0.04505788719717128,-0.025896264239856283,4421,Hospitalized
MEPS,hospitalized,Hospitalized,40-49,2010,-0.037744786447260176,0.0054798866005900445,-0.04848852436878407,-0.027001048525736288,3875,Hospitalized
MEPS,hospitalized,Hospitalized,40-49,2011,-0.03296003198847444,0.005375075972193093,-0.043498159382727254,-0.02242190459422163,4023,Hospitalized
MEPS,hospitalized,Hospitalized,40-49,2012,-0.03312413802682589,0.0051210491622627145,-0.04316393945486555,-0.023084336598786233,4454,Hospitalized
MEPS,hospitalized,Hospitalized,40-49,2013,-0.03589773724132912,0.005568292036293347,-0.04681465326335983,-0.02498082121929841,4050,Hospitalized
MEPS,hospitalized,Hospitalized,40-49,2014,-0.044713415905653545,0.006091988805276864,-0.056657528221331015,-0.032769303589976075,3586,Hospitalized
MEPS,hospitalized,Hospitalized,40-49,2015,-0.03192371057713398,0.0055238909702103375,-0.04275392045027981,-0.021093500703988154,3661,Hospitalized
MEPS,hospitalized,Hospitalized,40-49,2016,-0.03560795531277819,0.005919107231015827,-0.04721298141752559,-0.024002929208030786,3709,Hospitalized
MEPS,hospitalized,Hospitalized,40-49,2017,-0.032506438520017104,0.005482260865649914,-0.04325529882996237,-0.021757578210071838,3402,Hospitalized
MEPS,hospitalized,Hospitalized,40-49,2018,-0.03961729351901793,0.006194187535121654,-0.05176263925519276,-0.0274719477828431,2965,Hospitalized
MEPS,hospitalized,Hospitalized,40-49,2019,-0.027254288515063105,0.006145908335522079,-0.039305482015684845,-0.015203095014441363,2686,Hospitalized
MEPS,hospitalized,Hospitalized,40-49,2020,-0.028827509427454785,0.006178011220388416,-0.040943580403059676,-0.016711438451849893,1986,Hospitalized
MEPS,hospitalized,Hospitalized,40-49,2021,-0.035749600041784,0.007948078880028868,-0.05133670659373562,-0.02016249348983237,2062,Hospitalized
MEPS,hospitalized,Hospitalized,40-49,2022,-0.027875952603834433,0.008010817439156012,-0.04359033642366601,-0.012161568784002857,1414,Hospitalized
MEPS,hospitalized,Hospitalized,40-49,2023,-0.02854735271766842,0.008543076626543213,-0.045307323149714473,-0.011787382285622362,1282,Hospitalized
MEPS,hospitalized,Hospitalized,50-59,2000,-0.05503376685786617,0.006508783571995883,-0.06779711075003444,-0.04227042296569789,2430,Hospitalized
MEPS,hospitalized,Hospitalized,50-59,2001,-0.06066282640273443,0.006200860974897128,-0.07282069242960004,-0.04850496037586882,3345,Hospitalized
MEPS,hospitalized,Hospitalized,50-59,2002,-0.055505196099104995,0.004945118967519476,-0.06520046085515946,-0.045809931343050544,3901,Hospitalized
MEPS,hospitalized,Hospitalized,50-59,2003,-0.055336585663637784,0.005628562162892459,-0.06637247601176449,-0.04430069531551108,3251,Hospitalized
MEPS,hospitalized,Hospitalized,50-59,2004,-0.047651079609882185,0.0055770021717687895,-0.05858570938640097,-0.036716449833363404,3390,Hospitalized
MEPS,hospitalized,Hospitalized,50-59,2005,-0.048881043673787886,0.005309921066621068,-0.05929186332074139,-0.03847022402683438,3536,Hospitalized
MEPS,hospitalized,Hospitalized,50-59,2006,-0.05165357934184248,0.005962997298512281,-0.0633446657874609,-0.03996249289622408,3700,Hospitalized
MEPS,hospitalized,Hospitalized,50-59,2007,-0.05271853978510695,0.0056812103594825435,-0.06385752360871043,-0.041579555961503485,3359,Hospitalized
MEPS,hospitalized,Hospitalized,50-59,2008,-0.03857860048359138,0.005372996497463139,-0.049113091124673686,-0.02804410984250907,3533,Hospitalized
MEPS,hospitalized,Hospitalized,50-59,2009,-0.05519230051292106,0.005598794854274667,-0.0661690091371052,-0.04421559188873693,4062,Hospitalized
MEPS,hospitalized,Hospitalized,50-59,2010,-0.04911010857820031,0.005650064775699677,-0.060187679444267214,-0.038032537712133406,3678,Hospitalized
MEPS,hospitalized,Hospitalized,50-59,2011,-0.049219042816139695,0.006022946032181016,-0.061027444280434516,-0.037410641351844874,3924,Hospitalized
MEPS,hospitalized,Hospitalized,50-59,2012,-0.04838902827192719,0.005219710212873679,-0.05862230078335438,-0.03815575576050001,4381,Hospitalized
MEPS,hospitalized,Hospitalized,50-59,2013,-0.03829137051424038,0.004687982328801401,-0.04748244565397733,-0.029100295374503423,3977,Hospitalized
MEPS,hospitalized,Hospitalized,50-59,2014,-0.04076203005074349,0.005542640718301451,-0.051628926804112976,-0.029895133297374005,3738,Hospitalized
MEPS,hospitalized,Hospitalized,50-59,2015,-0.04627729892654329,0.005620376560120136,-0.05729647374629731,-0.03525812410678927,3880,Hospitalized
MEPS,hospitalized,Hospitalized,50-59,2016,-0.036476123223246504,0.005330282224895092,-0.04692664489849267,-0.026025601548000328,3766,Hospitalized
MEPS,hospitalized,Hospitalized,50-59,2017,-0.04973697645838787,0.005575038303806743,-0.06066761460995364,-0.038806338306822105,3517,Hospitalized
MEPS,hospitalized,Hospitalized,50-59,2018,-0.049952879142752,0.005550547823117729,-0.060835851377722044,-0.03906990690778196,3216,Hospitalized
MEPS,hospitalized,Hospitalized,50-59,2019,-0.05268653629718666,0.006006219558891782,-0.06446336196790997,-0.040909710626463355,2940,Hospitalized
MEPS,hospitalized,Hospitalized,50-59,2020,-0.049080460372203545,0.00838602456166052,-0.06552520036708609,-0.03263572037732099,2362,Hospitalized
MEPS,hospitalized,Hospitalized,50-59,2021,-0.04332965699882953,0.008893539378468861,-0.060769403517073606,-0.025889910480585445,2420,Hospitalized
MEPS,hospitalized,Hospitalized,50-59,2022,-0.02769877482883777,0.006323081287754972,-0.04010030526513306,-0.015297244392542484,1764,Hospitalized
MEPS,hospitalized,Hospitalized,50-59,2023,-0.031409677588446705,0.007777440806573261,-0.04666521045690181,-0.0161541447199916,1537,Hospitalized
MEPS,hospitalized,Hospitalized,60-69,2000,-0.06821066866887936,0.010119203711858938,-0.08805944280818115,-0.048361894529577565,1552,Hospitalized
MEPS,hospitalized,Hospitalized,60-69,2001,-0.060161906776462805,0.008480905493924619,-0.07679348265631114,-0.04353033089661447,2165,Hospitalized
MEPS,hospitalized,Hospitalized,60-69,2002,-0.06388384573475006,0.007159361540815949,-0.07792269007692945,-0.04984500139257066,2518,Hospitalized
MEPS,hospitalized,Hospitalized,60-69,2003,-0.06347969414215636,0.007488434685023984,-0.07816516048962475,-0.04879422779468795,2117,Hospitalized
MEPS,hospitalized,Hospitalized,60-69,2004,-0.08613622280393737,0.00800152592740459,-0.10182792236046241,-0.07044452324741234,2113,Hospitalized
MEPS,hospitalized,Hospitalized,60-69,2005,-0.08593517040256995,0.008045075428935823,-0.1017120120979578,-0.07015832870718211,2176,Hospitalized
MEPS,hospitalized,Hospitalized,60-69,2006,-0.058808421160106664,0.007085049238503804,-0.072702095297522,-0.044914747022691326,2327,Hospitalized
MEPS,hospitalized,Hospitalized,60-69,2007,-0.0788789002184102,0.008424109435434673,-0.09539875771361297,-0.062359042723207414,2247,Hospitalized
MEPS,hospitalized,Hospitalized,60-69,2008,-0.07631133196807348,0.008719088376440276,-0.09340939767580696,-0.05921326626034,2310,Hospitalized
MEPS,hospitalized,Hospitalized,60-69,2009,-0.06216265423692965,0.007980797450175452,-0.07781179471618477,-0.04651351375767453,2683,Hospitalized
MEPS,hospitalized,Hospitalized,60-69,2010,-0.0630494298365391,0.007654597851251935,-0.07805936092798339,-0.04803949874509481,2527,Hospitalized
MEPS,hospitalized,Hospitalized,60-69,2011,-0.059187838101579765,0.007311526636334908,-0.07352448845428777,-0.04485118774887176,2747,Hospitalized
MEPS,hospitalized,Hospitalized,60-69,2012,-0.059783980068810486,0.0070562861765870845,-0.07361935957593338,-0.04594860056168759,3154,Hospitalized
