age_group,year,srh_cat,prop,se,survey
40-49,2001.5,Very Good,0.3614221441289199,0.013168275250443215,NHANES
40-49,2001.5,Excellent,0.20886638786165895,0.020230843007945584,NHANES
40-49,2003.5,Poor,0.026948251237501126,0.00658239947170286,NHANES
40-49,2003.5,Fair,0.1310056887874077,0.011082396944543325,NHANES
40-49,2003.5,Good,0.3407365851003947,0.01892532524798345,NHANES
40-49,2003.5,Very Good,0.3024576464926364,0.023426526366305184,NHANES
40-49,2003.5,Excellent,0.19885183079552093,0.01344749564333707,NHANES
40-49,2005.5,Poor,0.02841468814138744,0.006378530762844169,NHANES
40-49,2005.5,Fair,0.11928846096602441,0.014483800146081013,NHANES
40-49,2005.5,Good,0.3712169781255522,0.02315921561707128,NHANES
40-49,2005.5,Very Good,0.3236395108802108,0.020670154898218773,NHANES
40-49,2005.5,Excellent,0.15744036210295467,0.01075280401699002,NHANES
40-49,2007.5,Poor,0.03266940759256767,0.005724130986865291,NHANES
40-49,2007.5,Fair,0.16021606248340886,0.015677722028606417,NHANES
40-49,2007.5,Good,0.3523514570603626,0.01844974837729093,NHANES
40-49,2007.5,Very Good,0.31628475414834073,0.01646049542643259,NHANES
40-49,2007.5,Excellent,0.1384783187547612,0.013486350464992681,NHANES
40-49,2009.5,Poor,0.034712271729960775,0.005715552530255173,NHANES
40-49,2009.5,Fair,0.15041046270911704,0.014212340922249973,NHANES
40-49,2009.5,Good,0.35760609338304733,0.016530664356999437,NHANES
40-49,2009.5,Very Good,0.3161119892360335,0.02619396066322267,NHANES
40-49,2009.5,Excellent,0.14115918297080277,0.01623981234954151,NHANES
40-49,2011.5,Poor,0.027696503610004013,0.007798912804982592,NHANES
40-49,2011.5,Fair,0.1429681901017597,0.015236421355875324,NHANES
40-49,2011.5,Good,0.38068624811880847,0.023414023360929778,NHANES
40-49,2011.5,Very Good,0.3041349710787498,0.02156596815409255,NHANES
40-49,2011.5,Excellent,0.14451408723328552,0.015423392453837536,NHANES
40-49,2013.5,Poor,0.02662178384565765,0.005499379363534549,NHANES
40-49,2013.5,Fair,0.17730522261107964,0.01694280019624743,NHANES
40-49,2013.5,Good,0.35660988672042326,0.01572811808540869,NHANES
40-49,2013.5,Very Good,0.27780744586592365,0.02063801292120178,NHANES
40-49,2013.5,Excellent,0.16165566100433026,0.010801567043708566,NHANES
40-49,2015.5,Poor,0.030023713062467976,0.00737346279793412,NHANES
40-49,2015.5,Fair,0.1341039682122031,0.020600306798928845,NHANES
40-49,2015.5,Good,0.3497979382420951,0.025923164064914392,NHANES
40-49,2015.5,Very Good,0.34485022175812163,0.030660388457373604,NHANES
40-49,2015.5,Excellent,0.1412241588677519,0.015786674916865157,NHANES
40-49,2017.5,Poor,0.023836335914333203,0.005759187295164719,NHANES
40-49,2017.5,Fair,0.1703112696910764,0.02179700602733204,NHANES
40-49,2017.5,Good,0.35557708728915016,0.03350297120769963,NHANES
40-49,2017.5,Very Good,0.3096878356932492,0.02149086602003242,NHANES
40-49,2017.5,Excellent,0.14058747194192056,0.023033424134025985,NHANES
40-49,2018.5,Poor,0.023733236315321316,0.003295673672421133,NHANES
40-49,2018.5,Fair,0.15795235047144715,0.016059723580138692,NHANES
40-49,2018.5,Good,0.3598484748155989,0.02161611323236061,NHANES
40-49,2018.5,Very Good,0.3171482590961563,0.016914528287231757,NHANES
40-49,2018.5,Excellent,0.14131767945247345,0.018612365402596497,NHANES
40-49,2022,Poor,0.03169882993288641,0.008489576763061177,NHANES
40-49,2022,Fair,0.13324343881853482,0.015010172093956773,NHANES
40-49,2022,Good,0.34457336324839344,0.023014297700038017,NHANES
40-49,2022,Very Good,0.34960474755766324,0.01785889039927179,NHANES
40-49,2022,Excellent,0.14087962044472843,0.01881549050485797,NHANES
50-59,1999.5,Poor,0.04230153058266238,0.008381256528396757,NHANES
50-59,1999.5,Fair,0.1735876097952297,0.01718705475697259,NHANES
50-59,1999.5,Good,0.3152123756237191,0.026098144391673586,NHANES
50-59,1999.5,Very Good,0.28965180220749726,0.017586592127163313,NHANES
50-59,1999.5,Excellent,0.17924668235582145,0.027045583996157287,NHANES
50-59,2001.5,Poor,0.04232302172657891,0.009282077821535364,NHANES
50-59,2001.5,Fair,0.14371505534781773,0.013547944477053984,NHANES
50-59,2001.5,Good,0.2953783734744533,0.021434174598401794,NHANES
50-59,2001.5,Very Good,0.2952741153748911,0.01776567956756755,NHANES
50-59,2001.5,Excellent,0.22330943454689628,0.01957054830828612,NHANES
50-59,2003.5,Poor,0.0875225332552642,0.01985072980049866,NHANES
50-59,2003.5,Fair,0.143509465183103,0.017394140097232128,NHANES
50-59,2003.5,Good,0.30332851264301774,0.022869231883124612,NHANES
50-59,2003.5,Very Good,0.2884000976063815,0.030297396502055794,NHANES
50-59,2003.5,Excellent,0.17723939294630714,0.019576742377880058,NHANES
50-59,2005.5,Poor,0.03459993343821725,0.007056888193890237,NHANES
50-59,2005.5,Fair,0.15656128076972747,0.02133152323495978,NHANES
50-59,2005.5,Good,0.35016046169667486,0.015144256876355578,NHANES
50-59,2005.5,Very Good,0.2984784250905866,0.02765008592796963,NHANES
50-59,2005.5,Excellent,0.16019990107621224,0.022962925526365384,NHANES
50-59,2007.5,Poor,0.05412287309960564,0.00863290366176502,NHANES
50-59,2007.5,Fair,0.1447274829093233,0.0179169486447591,NHANES
50-59,2007.5,Good,0.3524862678178756,0.02462781443635037,NHANES
50-59,2007.5,Very Good,0.3057177975326322,0.02788820631621087,NHANES
50-59,2007.5,Excellent,0.14294558121154213,0.011004638767540962,NHANES
50-59,2009.5,Poor,0.04264548787242283,0.0077482551854129965,NHANES
50-59,2009.5,Fair,0.15636259750045683,0.014972714439112142,NHANES
50-59,2009.5,Good,0.32670544667670154,0.01908274373117805,NHANES
50-59,2009.5,Very Good,0.3077843753307782,0.025319462729270742,NHANES
50-59,2009.5,Excellent,0.16650209316156772,0.02376974740886532,NHANES
50-59,2011.5,Poor,0.02931408259455722,0.0049921176600759825,NHANES
50-59,2011.5,Fair,0.18734502646568446,0.022898936967503586,NHANES
50-59,2011.5,Good,0.3353938574766305,0.025300256323806124,NHANES
50-59,2011.5,Very Good,0.29785380486932894,0.03549943118290056,NHANES
50-59,2011.5,Excellent,0.15009323059034888,0.01637590728183825,NHANES
50-59,2013.5,Poor,0.054684901049184,0.01145458550256496,NHANES
50-59,2013.5,Fair,0.17274987306957157,0.01822360728806339,NHANES
50-59,2013.5,Good,0.31909128741769427,0.020308854188735535,NHANES
50-59,2013.5,Very Good,0.3534541882220726,0.025773042041727715,NHANES
50-59,2013.5,Excellent,0.10001975026918,0.013820827908991695,NHANES
50-59,2015.5,Poor,0.06612263478930507,0.007144128498880078,NHANES
50-59,2015.5,Fair,0.1559539207843627,0.0176276034085487,NHANES
50-59,2015.5,Good,0.3417163853976293,0.018884542081264583,NHANES
50-59,2015.5,Very Good,0.30418135798336365,0.030862136986686755,NHANES
50-59,2015.5,Excellent,0.13202570202711317,0.023276999331335615,NHANES
50-59,2017.5,Poor,0.03246601255719334,0.008459866162371463,NHANES
50-59,2017.5,Fair,0.17730797433570988,0.016297826814820473,NHANES
50-59,2017.5,Good,0.36425563750933265,0.027824259740113513,NHANES
50-59,2017.5,Very Good,0.2824960692628295,0.027599275114137133,NHANES
50-59,2017.5,Excellent,0.1434743091973191,0.02582044848769246,NHANES
50-59,2018.5,Poor,0.038079425361463214,0.010393401793287977,NHANES
50-59,2018.5,Fair,0.1768271545333387,0.013959160642758726,NHANES
50-59,2018.5,Good,0.34894593170468097,0.0211512341429063,NHANES
50-59,2018.5,Very Good,0.3033506456617882,0.029045487083353538,NHANES
50-59,2018.5,Excellent,0.13279684332669706,0.022101647777539122,NHANES
50-59,2022,Poor,0.05073608343120062,0.009769004750041449,NHANES
50-59,2022,Fair,0.16071571347287678,0.010636721742423751,NHANES
50-59,2022,Good,0.3845878667384188,0.017698688252188042,NHANES
50-59,2022,Very Good,0.30238761292302874,0.020370357329031686,NHANES
50-59,2022,Excellent,0.10157272345695924,0.014353433307021768,NHANES
60-69,1999.5,Poor,0.08516803453195826,0.010752326987550463,NHANES
60-69,1999.5,Fair,0.19364962141845846,0.030034245727148544,NHANES
60-69,1999.5,Good,0.3216633216882085,0.02061946515123303,NHANES
60-69,1999.5,Very Good,0.24835894674632233,0.02500334651266985,NHANES
60-69,1999.5,Excellent,0.15116007562655323,0.012888178354848026,NHANES
60-69,2001.5,Poor,0.06959659850294656,0.013315798956826675,NHANES
60-69,2001.5,Fair,0.14928438638002592,0.01831906036656467,NHANES
60-69,2001.5,Good,0.30752920589903243,0.013967494208379318,NHANES
60-69,2001.5,Very Good,0.2973526205285675,0.016230872199680557,NHANES
60-69,2001.5,Excellent,0.17623718869056795,0.017269290481310807,NHANES
60-69,2003.5,Poor,0.06842173621487208,0.016880158733585237,NHANES
60-69,2003.5,Fair,0.20004497830871712,0.02268114447493731,NHANES
60-69,2003.5,Good,0.26601164131588895,0.01834941789315412,NHANES
60-69,2003.5,Very Good,0.2754599260346978,0.024036794869256202,NHANES
60-69,2003.5,Excellent,0.19006171813190642,0.024641716193838866,NHANES
60-69,2005.5,Poor,0.04545527119900897,0.006887959501535136,NHANES
60-69,2005.5,Fair,0.15953100432682146,0.012669418037251372,NHANES
60-69,2005.5,Good,0.3330928508935256,0.03421164342496455,NHANES
60-69,2005.5,Very Good,0.27337814042974556,0.024019714509199666,NHANES
60-69,2005.5,Excellent,0.1885427333806266,0.03016809700927672,NHANES
60-69,2007.5,Poor,0.059611410421160464,0.011868936400728263,NHANES
60-69,2007.5,Fair,0.16887318403605323,0.023574233893912354,NHANES
60-69,2007.5,Good,0.3317605672578387,0.025039507485446536,NHANES
60-69,2007.5,Very Good,0.31452242428229377,0.023878833001553426,NHANES
60-69,2007.5,Excellent,0.12523241410073438,0.012869946415027813,NHANES
60-69,2009.5,Poor,0.041271273001039735,0.005179550408157587,NHANES
60-69,2009.5,Fair,0.16969218854149207,0.01980677806541358,NHANES
60-69,2009.5,Good,0.3446880438294032,0.022578566307943606,NHANES
60-69,2009.5,Very Good,0.2903408230672648,0.02013632026158428,NHANES
60-69,2009.5,Excellent,0.15400767156925965,0.02251547691205263,NHANES
60-69,2011.5,Poor,0.05936481211034712,0.012346354683050757,NHANES
60-69,2011.5,Fair,0.12401062528994901,0.01813958617351688,NHANES
60-69,2011.5,Good,0.3628528441483345,0.01983352370428938,NHANES
60-69,2011.5,Very Good,0.2860028908982932,0.030518610660995135,NHANES
60-69,2011.5,Excellent,0.16776882972859078,0.022443047048767293,NHANES
60-69,2013.5,Poor,0.04684234505936892,0.010432865756826747,NHANES
60-69,2013.5,Fair,0.1650455153889659,0.022830499302773852,NHANES
60-69,2013.5,Good,0.36091333149626603,0.022651877490008063,NHANES
60-69,2013.5,Very Good,0.2938154687547331,0.030789669729020315,NHANES
60-69,2013.5,Excellent,0.13338333950350398,0.020442182012122796,NHANES
60-69,2015.5,Poor,0.0376012918621437,0.007335481089763216,NHANES
60-69,2015.5,Fair,0.1706291643585589,0.02467772096432694,NHANES
60-69,2015.5,Good,0.33073907324767404,0.029303337386814694,NHANES
60-69,2015.5,Very Good,0.29517676513493823,0.027814916375469793,NHANES
60-69,2015.5,Excellent,0.165853710897666,0.026337743753419466,NHANES
60-69,2017.5,Poor,0.02752041149923055,0.007423926383521675,NHANES
60-69,2017.5,Fair,0.17589359320922646,0.026898541907927686,NHANES
60-69,2017.5,Good,0.3713345637295895,0.016473938314866533,NHANES
60-69,2017.5,Very Good,0.2975192311402563,0.026616680852368214,NHANES
60-69,2017.5,Excellent,0.1277322007421877,0.021564494356533764,NHANES
60-69,2018.5,Poor,0.030198728286130613,0.005345164520421062,NHANES
60-69,2018.5,Fair,0.1834339109708316,0.018264325946521883,NHANES
60-69,2018.5,Good,0.35855601665669873,0.013462542632735889,NHANES
60-69,2018.5,Very Good,0.28592397771823014,0.022252853637291833,NHANES
60-69,2018.5,Excellent,0.14188736637686503,0.0174156840141659,NHANES
60-69,2022,Poor,0.034414709466314086,0.006609897465115749,NHANES
60-69,2022,Fair,0.17436568600815155,0.01569977300522271,NHANES
60-69,2022,Good,0.35932733430773806,0.014129487131477665,NHANES
60-69,2022,Very Good,0.32824149830401533,0.024730599541489207,NHANES
60-69,2022,Excellent,0.10365077191389162,0.013304597129004654,NHANES
70-79,1999.5,Poor,0.0726949559061107,0.011862524770271176,NHANES
70-79,1999.5,Fair,0.2390750050342397,0.0199758488246929,NHANES
70-79,1999.5,Good,0.3062531847118054,0.03705701579247761,NHANES
70-79,1999.5,Very Good,0.2515079036469083,0.02616236099653627,NHANES
70-79,1999.5,Excellent,0.13046895070382142,0.02448222470206579,NHANES
70-79,2001.5,Poor,0.06403907455833972,0.013014839582204145,NHANES
70-79,2001.5,Fair,0.19536805034089122,0.023039030027455814,NHANES
70-79,2001.5,Good,0.37017864268672024,0.029410746346822444,NHANES
70-79,2001.5,Very Good,0.24217599318949107,0.022847535736148655,NHANES
70-79,2001.5,Excellent,0.128238242126194,0.017085420118484705,NHANES
70-79,2003.5,Poor,0.06396796802446206,0.010335889737931436,NHANES
70-79,2003.5,Fair,0.2276919901613412,0.02416688400807036,NHANES
70-79,2003.5,Good,0.35119606913150686,0.028956771336095904,NHANES
70-79,2003.5,Very Good,0.24620298392122586,0.03261469072344653,NHANES
70-79,2003.5,Excellent,0.11094098904591777,0.019321846279424584,NHANES
70-79,2005.5,Poor,0.08278213358003893,0.015393020008075887,NHANES
70-79,2005.5,Fair,0.17640194791431293,0.027840631941935184,NHANES
70-79,2005.5,Good,0.311777009047417,0.0232631886280503,NHANES
70-79,2005.5,Very Good,0.3115188058952611,0.023909754413745838,NHANES
70-79,2005.5,Excellent,0.11752010357163974,0.016228451082749,NHANES
70-79,2007.5,Poor,0.06170109010520228,0.009577958590157327,NHANES
70-79,2007.5,Fair,0.22738391080178316,0.017242600728501423,NHANES
70-79,2007.5,Good,0.35081372626678675,0.02621662463254721,NHANES
70-79,2007.5,Very Good,0.2492630426865792,0.019243200798234442,NHANES
70-79,2007.5,Excellent,0.11083823021262197,0.018624473949024705,NHANES
70-79,2009.5,Poor,0.05559154073999504,0.006550552738831437,NHANES
70-79,2009.5,Fair,0.2106032324423888,0.014317553328390195,NHANES
70-79,2009.5,Good,0.34595613168618017,0.02290371612001553,NHANES
70-79,2009.5,Very Good,0.26272303530984975,0.02123459140843498,NHANES
70-79,2009.5,Excellent,0.1251260603594237,0.015385733993235699,NHANES
70-79,2011.5,Poor,0.05422593196245438,0.014711728407853975,NHANES
70-79,2011.5,Fair,0.182577637563889,0.02330290462890673,NHANES
70-79,2011.5,Good,0.3565055195090051,0.027086249577204773,NHANES
70-79,2011.5,Very Good,0.30671279953521907,0.03299964501030789,NHANES
70-79,2011.5,Excellent,0.09997811156760396,0.01592255862372384,NHANES
70-79,2013.5,Poor,0.05997736333407869,0.02079362213675625,NHANES
70-79,2013.5,Fair,0.18919442650369833,0.022929270522976983,NHANES
70-79,2013.5,Good,0.3588585755816686,0.020109324329269814,NHANES
70-79,2013.5,Very Good,0.2744321602863263,0.02025536180907556,NHANES
70-79,2013.5,Excellent,0.11753747430671892,0.02188900312206314,NHANES
70-79,2015.5,Poor,0.03385977727507322,0.010097527282739476,NHANES
70-79,2015.5,Fair,0.1725672838403098,0.025502896021182293,NHANES
70-79,2015.5,Good,0.3488811615291887,0.0400648647314644,NHANES
70-79,2015.5,Very Good,0.2930955270214857,0.025430906777709116,NHANES
70-79,2015.5,Excellent,0.15159625038708957,0.023553761695818208,NHANES
70-79,2017.5,Poor,0.06085402159127558,0.009615874299020954,NHANES
70-79,2017.5,Fair,0.17923207914323316,0.02570354755884248,NHANES
